52	               <table>                 <tr><td>Roll: -7.65 </td></tr>                 <tr><td>Pitch: 5.89 </td></tr>                 <tr><td>Yaw: 292.46 </td></tr>                 <tr><td>Time: 17:20:42+07:00 </td></tr>               </table> 	2022-08-12T17:20:42+07:00	#track	absolute	112.7975917,-7.3065441,28.0200004577637
53	               <table>                 <tr><td>Roll: -7.31 </td></tr>                 <tr><td>Pitch: 7.11 </td></tr>                 <tr><td>Yaw: 273.84 </td></tr>                 <tr><td>Time: 17:20:43+07:00 </td></tr>               </table> 	2022-08-12T17:20:43+07:00	#track	absolute	112.7975945,-7.3065449,27.6499996185303
54	               <table>                 <tr><td>Roll: -6.43 </td></tr>                 <tr><td>Pitch: 5.32 </td></tr>                 <tr><td>Yaw: 247.97 </td></tr>                 <tr><td>Time: 17:20:43+07:00 </td></tr>               </table> 	2022-08-12T17:20:43+07:00	#track	absolute	112.7975995,-7.306544599999999,27.1200008392334
55	               <table>                 <tr><td>Roll: -7.94 </td></tr>                 <tr><td>Pitch: 7.10 </td></tr>                 <tr><td>Yaw: 209.65 </td></tr>                 <tr><td>Time: 17:20:44+07:00 </td></tr>               </table> 	2022-08-12T17:20:44+07:00	#track	absolute	112.7976091,-7.3065418,26.7800006866455
56	               <table>                 <tr><td>Roll: -6.72 </td></tr>                 <tr><td>Pitch: 7.83 </td></tr>                 <tr><td>Yaw: 184.29 </td></tr>                 <tr><td>Time: 17:20:45+07:00 </td></tr>               </table> 	2022-08-12T17:20:45+07:00	#track	absolute	112.7976121,-7.306540300000001,26.3899993896484
57	               <table>                 <tr><td>Roll: -4.51 </td></tr>                 <tr><td>Pitch: 8.26 </td></tr>                 <tr><td>Yaw: 171.60 </td></tr>                 <tr><td>Time: 17:20:45+07:00 </td></tr>               </table> 	2022-08-12T17:20:45+07:00	#track	absolute	112.7976146,-7.306536,25.6700000762939
58	               <table>                 <tr><td>Roll: -6.68 </td></tr>                 <tr><td>Pitch: 9.95 </td></tr>                 <tr><td>Yaw: 142.32 </td></tr>                 <tr><td>Time: 17:20:46+07:00 </td></tr>               </table> 	2022-08-12T17:20:46+07:00	#track	absolute	112.7975875,-7.3065223,22.6299991607666
59	               <table>                 <tr><td>Roll: -8.98 </td></tr>                 <tr><td>Pitch: 8.18 </td></tr>                 <tr><td>Yaw: 287.06 </td></tr>                 <tr><td>Time: 17:20:47+07:00 </td></tr>               </table> 	2022-08-12T17:20:47+07:00	#track	absolute	112.7975598,-7.306518000000001,20.1900005340576
60	               <table>                 <tr><td>Roll: -8.32 </td></tr>                 <tr><td>Pitch: 6.85 </td></tr>                 <tr><td>Yaw: 274.10 </td></tr>                 <tr><td>Time: 17:20:47+07:00 </td></tr>               </table> 	2022-08-12T17:20:47+07:00	#track	absolute	112.797549,-7.3065149,19.4699993133545
61	               <table>                 <tr><td>Roll: -9.01 </td></tr>                 <tr><td>Pitch: 5.12 </td></tr>                 <tr><td>Yaw: 251.26 </td></tr>                 <tr><td>Time: 17:20:48+07:00 </td></tr>               </table> 	2022-08-12T17:20:48+07:00	#track	absolute	112.7975455,-7.3065113,20.0499992370605
